id_factura,id_estudiante,residencia,concepto,importe,fecha_emision,fecha_vencimiento,estado,fecha_pago_real
FAC-2025-011522,EST-0522,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011523,EST-0523,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011524,EST-0524,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011525,EST-0525,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011526,EST-0526,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011527,EST-0527,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011528,EST-0528,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-16
FAC-2025-011529,EST-0529,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011530,EST-0530,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011531,EST-0531,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011532,EST-0532,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011533,EST-0533,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011534,EST-0534,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011535,EST-0535,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011536,EST-0536,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-17
FAC-2025-011537,EST-0537,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011538,EST-0538,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011539,EST-0539,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011540,EST-0540,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011541,EST-0541,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011542,EST-0542,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011543,EST-0543,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011544,EST-0544,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011545,EST-0545,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011546,EST-0546,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011547,EST-0547,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011548,EST-0548,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011549,EST-0549,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011550,EST-0550,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011551,EST-0551,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-18
FAC-2025-011552,EST-0552,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011553,EST-0553,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011554,EST-0554,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011555,EST-0555,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011556,EST-0556,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011557,EST-0557,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011558,EST-0558,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011559,EST-0559,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011560,EST-0560,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011561,EST-0561,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011562,EST-0562,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011563,EST-0563,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011564,EST-0564,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011565,EST-0565,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011566,EST-0566,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011567,EST-0567,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-30
FAC-2025-011568,EST-0568,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011569,EST-0569,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011570,EST-0570,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011571,EST-0571,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011572,EST-0572,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011573,EST-0573,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011574,EST-0574,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011575,EST-0575,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011576,EST-0576,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011577,EST-0577,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011578,EST-0578,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011579,EST-0579,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011580,EST-0580,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011581,EST-0581,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011582,EST-0582,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011583,EST-0583,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011584,EST-0584,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011585,EST-0585,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011586,EST-0586,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011587,EST-0587,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011588,EST-0588,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011589,EST-0589,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011590,EST-0590,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011591,EST-0591,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011592,EST-0592,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011593,EST-0593,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011594,EST-0594,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011595,EST-0595,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011596,EST-0596,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011597,EST-0597,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011598,EST-0598,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011599,EST-0599,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011600,EST-0600,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011601,EST-0601,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011602,EST-0602,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011603,EST-0603,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011604,EST-0604,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011605,EST-0605,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011606,EST-0606,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011607,EST-0607,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011608,EST-0608,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011609,EST-0609,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-21
FAC-2025-011610,EST-0610,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pendiente,
FAC-2025-011611,EST-0611,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011612,EST-0612,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011613,EST-0613,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011614,EST-0614,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011615,EST-0615,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011616,EST-0616,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011617,EST-0617,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011618,EST-0618,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011619,EST-0619,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011620,EST-0620,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011621,EST-0621,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011622,EST-0622,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011623,EST-0623,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011624,EST-0624,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011625,EST-0625,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011626,EST-0626,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011627,EST-0627,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011628,EST-0628,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011629,EST-0629,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011630,EST-0630,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011631,EST-0631,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011632,EST-0632,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011633,EST-0633,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011634,EST-0634,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011635,EST-0635,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011636,EST-0636,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011637,EST-0637,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011638,EST-0638,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011639,EST-0639,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011640,EST-0640,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011641,EST-0641,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011642,EST-0642,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011643,EST-0643,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011644,EST-0644,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011645,EST-0645,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011646,EST-0646,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011647,EST-0647,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2026-01-08
FAC-2025-011648,EST-0648,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011649,EST-0649,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011650,EST-0650,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011651,EST-0651,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011652,EST-0652,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011653,EST-0653,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011654,EST-0654,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011655,EST-0655,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011656,EST-0656,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011657,EST-0657,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011658,EST-0658,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011659,EST-0659,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011660,EST-0660,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011661,EST-0661,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011662,EST-0662,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011663,EST-0663,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011664,EST-0664,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011665,EST-0665,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011666,EST-0666,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011667,EST-0667,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011668,EST-0668,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011669,EST-0669,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011670,EST-0670,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011671,EST-0671,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011672,EST-0672,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011673,EST-0673,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011674,EST-0674,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011675,EST-0675,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011676,EST-0676,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011677,EST-0677,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011678,EST-0678,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011679,EST-0679,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011680,EST-0680,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011681,EST-0681,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011682,EST-0682,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011683,EST-0683,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011684,EST-0684,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011685,EST-0685,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011686,EST-0686,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011687,EST-0687,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011688,EST-0688,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011689,EST-0689,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011690,EST-0690,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011691,EST-0691,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011692,EST-0692,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011693,EST-0693,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011694,EST-0694,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011695,EST-0695,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011696,EST-0696,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011697,EST-0697,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011698,EST-0698,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011699,EST-0699,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011700,EST-0700,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011701,EST-0701,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011702,EST-0702,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011703,EST-0703,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011704,EST-0704,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011705,EST-0705,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011706,EST-0706,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011707,EST-0707,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011708,EST-0708,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011709,EST-0709,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011710,EST-0710,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-16
FAC-2025-011711,EST-0711,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011712,EST-0712,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011713,EST-0713,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011714,EST-0714,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011715,EST-0715,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011716,EST-0716,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011717,EST-0717,Residencia LowCost 17,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011718,EST-0718,Residencia LowCost 18,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011719,EST-0719,Residencia LowCost 19,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011720,EST-0720,Residencia LowCost 20,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011721,EST-0721,Residencia Sol,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011722,EST-0722,Residencia Nova,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011723,EST-0723,Residencia Elite,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011724,EST-0724,Residencia Royal,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011725,EST-0725,Residencia Zenith,Alquiler December 2025,1200.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011726,EST-0726,Residencia Standard 6,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-02
FAC-2025-011727,EST-0727,Residencia Standard 7,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011728,EST-0728,Residencia Standard 8,Alquiler December 2025,850.0,2025-12-01,2025-12-06,impagada,
FAC-2025-011729,EST-0729,Residencia Standard 9,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011730,EST-0730,Residencia Standard 10,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-04
FAC-2025-011731,EST-0731,Residencia Standard 11,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-03
FAC-2025-011732,EST-0732,Residencia Standard 12,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011733,EST-0733,Residencia Standard 13,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011734,EST-0734,Residencia Standard 14,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-05
FAC-2025-011735,EST-0735,Residencia Standard 15,Alquiler December 2025,850.0,2025-12-01,2025-12-06,pagada,2025-12-01
FAC-2025-011736,EST-0736,Residencia LowCost 16,Alquiler December 2025,600.0,2025-12-01,2025-12-06,pagada,2025-12-04
